Date,SHOP.Close,SQ.Close,SE.Close,DASH.Close,NIO.Close,SNAP.Close,NET.Close,SPOT.Close,PHG.Close,U.Close,TWLO.Close,XPEV.Close,GNRC.Close,PATH.Close,DNA.Close,APE.Close,TDOC.Close,S.Close,ASAN.Close,W.Close,LU.Close,FTCH.Close,RNG.Close,AMC.Close,ATUS.Close,QS.Close,DOCN.Close,IS.Close,BHC.Close,LSPD.Close,WE.Close,RLX.Close,CVNA.Close,RVLV.Close,WRBY.Close,AI.Close,SPCE.Close,COMP.Close,FVRR.Close,OLO.Close,FSLY.Close,LC.Close,IONQ.Close,CANO.Close,FIGS.Close,SI.Close,PSFE.Close,GENI.Close,KIND.Close,RSI.Close,NVTA.Close,ALLG.Close,VTEX.Close,DDL.Close,LEV.Close,FUBO.Close,DM.Close,ZH.Close,TUYA.Close,GWH.Close,OSCR.Close,LAW.Close,SMRT.Close,BHG.Close,ASPN.Close,VLD.Close,HUYA.Close,EGHT.Close,LDI.Close,PACK.Close,BLND.Close,CURV.Close,SKLZ.Close,JMIA.Close,COOK.Close,RBOT.Close,CYH.Close,NUVB.Close,AEVA.Close,RERE.Close,DAO.Close,AMTD.Close,UP.Close,AZRE.Close,HLLY.Close,HIPO.Close,LLAP.Close,MKFG.Close,UIS.Close,FATH.Close,FXLV.Close,FPH.Close,BBLN.Close,WEAV.Close,ADCT.Close,SKIL.Close,DTC.Close,LOCL.Close,DNMR.Close,OCFT.Close,SHOP.Close.1,SQ.Close.1,SE.Close.1,DASH.Close.1,NIO.Close.1,SNAP.Close.1,NET.Close.1,SPOT.Close.1,PHG.Close.1,U.Close.1,TWLO.Close.1,XPEV.Close.1,GNRC.Close.1,PATH.Close.1,DNA.Close.1,APE.Close.1,TDOC.Close.1,S.Close.1,ASAN.Close.1,W.Close.1,LU.Close.1,FTCH.Close.1,RNG.Close.1,AMC.Close.1,ATUS.Close.1,QS.Close.1,DOCN.Close.1,IS.Close.1,BHC.Close.1,LSPD.Close.1,WE.Close.1,RLX.Close.1,CVNA.Close.1,RVLV.Close.1,WRBY.Close.1,AI.Close.1,SPCE.Close.1,COMP.Close.1,FVRR.Close.1,OLO.Close.1,FSLY.Close.1,LC.Close.1,IONQ.Close.1,CANO.Close.1,FIGS.Close.1,SI.Close.1,PSFE.Close.1,GENI.Close.1,KIND.Close.1,RSI.Close.1,NVTA.Close.1,ALLG.Close.1,VTEX.Close.1,DDL.Close.1,LEV.Close.1,FUBO.Close.1,DM.Close.1,ZH.Close.1,TUYA.Close.1,GWH.Close.1,OSCR.Close.1,LAW.Close.1,SMRT.Close.1,BHG.Close.1,ASPN.Close.1,VLD.Close.1,HUYA.Close.1,EGHT.Close.1,LDI.Close.1,PACK.Close.1,BLND.Close.1,CURV.Close.1,SKLZ.Close.1,JMIA.Close.1,COOK.Close.1,RBOT.Close.1,CYH.Close.1,NUVB.Close.1,AEVA.Close.1,RERE.Close.1,DAO.Close.1,AMTD.Close.1,UP.Close.1,AZRE.Close.1,HLLY.Close.1,HIPO.Close.1,LLAP.Close.1,MKFG.Close.1,UIS.Close.1,FATH.Close.1,FXLV.Close.1,FPH.Close.1,XOM.Close,CVX.Close,LLY.Close,COP.Close,BMY.Close,LMT.Close,EQNR.Close,CI.Close,EOG.Close,SLB.Close,NOC.Close,PGR.Close,OXY.Close,CNQ.Close,PXD.Close,MPC.Close,PSX.Close,VLO.Close,WDS.Close,ADM.Close,MCK.Close,SU.Close,DVN.Close,CTVA.Close,AZO.Close,HES.Close,CVE.Close,ET.Close,HAL.Close,SQM.Close,CLR.Close,GPC.Close,CTRA.Close,EBR.B.Close,MRO.Close,TPL.Close,CF.Close,TS.Close,CAH.Close,WRB.Close,MOS.Close,TRGP.Close,EQT.Close,FICO.Close,OVV.Close,FHN.Close,DINO.Close,LW.Close,TAP.A.Close,AR.Close,NOV.Close,SGFY.Close,MTDR.Close,SWCH.Close,UNM.Close,MUR.Close,SWN.Close,SBS.Close,MUSA.Close,KNSL.Close,CW.Close,TRQ.Close,YPF.Close,HRB.Close,PR.Close,ENLC.Close,PBF.Close,WWE.Close,HP.Close,CMC.Close,NE.Close,FTI.Close,VAL.Close,PSN.Close,CPG.Close,FLR.Close,CRK.Close,ERF.Close,SJI.Close,HAE.Close,BTU.Close,EURN.Close,CVI.Close,BSM.Close,ATI.Close,WHD.Close,VET.Close,LBRT.Close,KOS.Close,FRO.Close,NOG.Close,TR.Close,STNG.Close,ARCH.Close,STR.Close,AMR.Close,TGS.Close,ELF.Close,NEX.Close,OI.Close,XOM.Close.1,CVX.Close.1,LLY.Close.1,COP.Close.1,BMY.Close.1,LMT.Close.1,EQNR.Close.1,CI.Close.1,EOG.Close.1,SLB.Close.1,NOC.Close.1,PGR.Close.1,OXY.Close.1,CNQ.Close.1,PXD.Close.1,MPC.Close.1,PSX.Close.1,VLO.Close.1,WDS.Close.1,ADM.Close.1,MCK.Close.1,SU.Close.1,DVN.Close.1,CTVA.Close.1,AZO.Close.1,HES.Close.1,CVE.Close.1,ET.Close.1,HAL.Close.1,SQM.Close.1,CLR.Close.1,GPC.Close.1,CTRA.Close.1,EBR.B.Close.1,MRO.Close.1,TPL.Close.1,CF.Close.1,TS.Close.1,CAH.Close.1,WRB.Close.1,MOS.Close.1,TRGP.Close.1,EQT.Close.1,FICO.Close.1,OVV.Close.1,FHN.Close.1,DINO.Close.1,LW.Close.1,TAP.A.Close.1,AR.Close.1,NOV.Close.1,SGFY.Close.1,MTDR.Close.1,SWCH.Close.1,UNM.Close.1,MUR.Close.1,SWN.Close.1,SBS.Close.1,MUSA.Close.1,KNSL.Close.1,CW.Close.1,TRQ.Close.1,YPF.Close.1,HRB.Close.1,PR.Close.1,ENLC.Close.1,PBF.Close.1,WWE.Close.1,HP.Close.1,CMC.Close.1,NE.Close.1,FTI.Close.1
11/11/2019,30.332001,63.790001,31,NA,1.86,14.39,16.23,146.630005,44.27,NA,96.169998,NA,96.139999,NA,NA,NA,81,NA,NA,83.260002,NA,8.25,170.210007,9.54,26.780001,NA,NA,NA,26.52,NA,NA,NA,77.489998,15.3,NA,NA,10.2,NA,22.049999,NA,18.48,14.4,NA,NA,NA,13.4,NA,NA,NA,NA,17.790001,NA,NA,NA,NA,11.44,9.89,NA,NA,NA,NA,NA,NA,NA,6.55,NA,25.35,20.129999,NA,6.36,NA,NA,NA,6.66,NA,NA,2.81,NA,NA,NA,14.52,8.42,NA,13.15,NA,NA,NA,NA,11.25,NA,NA,6.83,NA,NA,NA,10.254,NA,NA,NA,NA,30.332001,63.790001,31,NA,1.86,14.39,16.23,146.630005,44.27,NA,96.169998,NA,96.139999,NA,NA,NA,81,NA,NA,83.260002,NA,8.25,170.210007,9.54,26.780001,NA,NA,NA,26.52,NA,NA,NA,77.489998,15.3,NA,NA,10.2,NA,22.049999,NA,18.48,14.4,NA,NA,NA,13.4,NA,NA,NA,NA,17.790001,NA,NA,NA,NA,11.44,9.89,NA,NA,NA,NA,NA,NA,NA,6.55,NA,25.35,20.129999,NA,6.36,NA,NA,NA,6.66,NA,NA,2.81,NA,NA,NA,14.52,8.42,NA,13.15,NA,NA,NA,NA,11.25,NA,NA,6.83,70.339996,120.809998,112.800003,58.91,58.150002,381.380005,19.549999,187.160004,73.82,36.41,350,73.730003,38.880001,27.306562,133.639999,65.709999,118.410004,100.68,23.4,43.529999,140.339996,32.150002,22.530001,26.74,1177.050049,72.800003,9.36,11.97,21.25,27.07,31.74,106.099998,17.74,9.44,12.16,647.539978,46.450001,22.129999,53.68,45.466667,20.93,39.200001,10.54,336.109985,22.950001,16.799999,54.130001,80.489998,57.439999,2.62,23.08,NA,14.78,15.57,29.84,24.42,2.12,12.81,116.529999,86.959999,139.210007,4.6,9.32,24.6,3.45,5.5,32.689999,55.900002,41.18,20.290001,NA,15.297619,NA,37.73,4.05,18.889999,7.04,6.4,29.959999,118.669998,10.51,10.52,46.93,13.31,23.530001,30.4,15.04,9.07,7.31,9.48,20.700001,31.859741,30.34,77.760002,25.92,NA,6.52,16.799999,5.3,9.29,70.339996,120.809998,112.800003,58.91,58.150002,381.380005,19.549999,187.160004,73.82,36.41,350,73.730003,38.880001,27.306562,133.639999,65.709999,118.410004,100.68,23.4,43.529999,140.339996,32.150002,22.530001,26.74,1177.050049,72.800003,9.36,11.97,21.25,27.07,31.74,106.099998,17.74,9.44,12.16,647.539978,46.450001,22.129999,53.68,45.466667,20.93,39.200001,10.54,336.109985,22.950001,16.799999,54.130001,80.489998,57.439999,2.62,23.08,NA,14.78,15.57,29.84,24.42,2.12,12.81,116.529999,86.959999,139.210007,4.6,9.32,24.6,3.45,5.5,32.689999,55.900002,41.18,20.290001,NA,15.297619
11/12/2019,30.556,61.540001,36.759998,NA,1.94,14.38,16.16,146.389999,43.91,NA,95.089996,NA,93.139999,NA,NA,NA,80.760002,NA,NA,84.599998,NA,8.18,172.710007,9.28,26.51,NA,NA,NA,27.01,NA,NA,NA,78.199997,15.52,NA,NA,10.1,NA,21.780001,NA,19.040001,14.16,NA,NA,NA,13.55,NA,NA,NA,NA,17.24,NA,NA,NA,NA,11.06,9.88,NA,NA,NA,NA,NA,NA,NA,6.76,NA,24.26,20.049999,NA,6.3,NA,NA,NA,5.84,NA,NA,2.9,NA,NA,NA,14.27,8.08,NA,13.21,NA,NA,NA,NA,11.11,NA,NA,6.9,NA,NA,NA,10.28,NA,NA,NA,NA,30.556,61.540001,36.759998,NA,1.94,14.38,16.16,146.389999,43.91,NA,95.089996,NA,93.139999,NA,NA,NA,80.760002,NA,NA,84.599998,NA,8.18,172.710007,9.28,26.51,NA,NA,NA,27.01,NA,NA,NA,78.199997,15.52,NA,NA,10.1,NA,21.780001,NA,19.040001,14.16,NA,NA,NA,13.55,NA,NA,NA,NA,17.24,NA,NA,NA,NA,11.06,9.88,NA,NA,NA,NA,NA,NA,NA,6.76,NA,24.26,20.049999,NA,6.3,NA,NA,NA,5.84,NA,NA,2.9,NA,NA,NA,14.27,8.08,NA,13.21,NA,NA,NA,NA,11.11,NA,NA,6.9,69.370003,120.959999,113.169998,58.23,58.389999,386.299988,19.379999,188.970001,73.290001,36.209999,351.690002,74.459999,38.439999,27.394711,136.130005,64.900002,118.099998,100.480003,23.43,43.240002,144.830002,31.879999,22.370001,26.719999,1166.969971,71.809998,9.24,11.66,21.030001,24.92,31.469999,104.699997,17.799999,9.17,12.01,646.75,47.91,21.879999,54.029999,45.386665,20.93,38.810001,10.45,334.420013,22.549999,16.690001,53.439999,80.120003,60.66,2.53,22.68,NA,14.89,15.72,30.16,24.299999,2.15,12.43,116.57,88.980003,140.320007,4.6,9.1,24.58,3.415,5.45,33.009998,55.220001,40.189999,20.139999,NA,15.052083,NA,37.799999,3.96,18.52,6.88,6.39,29.889999,120.68,9.63,10.71,46.77,13.26,23.41,30.84,14.76,8.96,7.48,9.88,21.1,31.869167,31.33,75.720001,26.52,NA,6.63,18.440001,5.17,9.32,69.370003,120.959999,113.169998,58.23,58.389999,386.299988,19.379999,188.970001,73.290001,36.209999,351.690002,74.459999,38.439999,27.394711,136.130005,64.900002,118.099998,100.480003,23.43,43.240002,144.830002,31.879999,22.370001,26.719999,1166.969971,71.809998,9.24,11.66,21.030001,24.92,31.469999,104.699997,17.799999,9.17,12.01,646.75,47.91,21.879999,54.029999,45.386665,20.93,38.810001,10.45,334.420013,22.549999,16.690001,53.439999,80.120003,60.66,2.53,22.68,NA,14.89,15.72,30.16,24.299999,2.15,12.43,116.57,88.980003,140.320007,4.6,9.1,24.58,3.415,5.45,33.009998,55.220001,40.189999,20.139999,NA,15.052083
11/13/2019,31.431,61.509998,35.18,NA,1.9,14.47,16.26,146.779999,43.98,NA,98.339996,NA,92.470001,NA,NA,NA,79.709999,NA,NA,83.629997,NA,8.04,168.020004,8.8,26.83,NA,NA,NA,27.379999,NA,NA,NA,75.190002,16.15,NA,NA,9.72,NA,22.6,NA,20.790001,14.27,NA,NA,NA,14.45,NA,NA,NA,NA,17.379999,NA,NA,NA,NA,11.25,9.89,NA,NA,NA,NA,NA,NA,NA,7.45,NA,24.18,20.07,NA,6.15,NA,NA,NA,6.09,NA,NA,2.86,NA,NA,NA,13.83,7.94,NA,13.19,NA,NA,NA,NA,10.96,NA,NA,6.84,NA,NA,NA,10.28,NA,NA,NA,NA,31.431,61.509998,35.18,NA,1.9,14.47,16.26,146.779999,43.98,NA,98.339996,NA,92.470001,NA,NA,NA,79.709999,NA,NA,83.629997,NA,8.04,168.020004,8.8,26.83,NA,NA,NA,27.379999,NA,NA,NA,75.190002,16.15,NA,NA,9.72,NA,22.6,NA,20.790001,14.27,NA,NA,NA,14.45,NA,NA,NA,NA,17.379999,NA,NA,NA,NA,11.25,9.89,NA,NA,NA,NA,NA,NA,NA,7.45,NA,24.18,20.07,NA,6.15,NA,NA,NA,6.09,NA,NA,2.86,NA,NA,NA,13.83,7.94,NA,13.19,NA,NA,NA,NA,10.96,NA,NA,6.84,68.800003,122.279999,112.790001,57.560001,58.790001,387.690002,19.190001,190.25,72.610001,35.029999,353.720001,71.669998,38.119999,27.228209,133.5,64.25,118.43,100.25,23.32,42.82,145.699997,31.9,21.620001,25.719999,1174.76001,68.970001,9.25,11.16,20.620001,24.09,30.540001,104.349998,17.9,8.78,11.87,664.369995,46.84,21.639999,54.790001,45.720001,19.68,38.330002,10.39,338.029999,22.1,16.639999,52.59,81,60.66,2.37,22.35,NA,14.32,15.93,29.6,23.93,2.14,12.24,115.110001,98.760002,140.75,4.6,8.96,24.32,3.27,5.43,32.970001,54.380001,39.220001,19.639999,NA,14.747024,NA,38.209999,3.93,17.85,7.19,6.51,30.549999,119.760002,9.7,10.65,46.529999,12.72,23.01,30.51,14.62,8.64,7.31,9.93,20.299999,32.25563,31.190001,75.82,25.68,NA,6.24,17.09,4.83,9.37,68.800003,122.279999,112.790001,57.560001,58.790001,387.690002,19.190001,190.25,72.610001,35.029999,353.720001,71.669998,38.119999,27.228209,133.5,64.25,118.43,100.25,23.32,42.82,145.699997,31.9,21.620001,25.719999,1174.76001,68.970001,9.25,11.16,20.620001,24.09,30.540001,104.349998,17.9,8.78,11.87,664.369995,46.84,21.639999,54.790001,45.720001,19.68,38.330002,10.39,338.029999,22.1,16.639999,52.59,81,60.66,2.37,22.35,NA,14.32,15.93,29.6,23.93,2.14,12.24,115.110001,98.760002,140.75,4.6,8.96,24.32,3.27,5.43,32.970001,54.380001,39.220001,19.639999,NA,14.747024
11/14/2019,31.245001,62.990002,36.919998,NA,1.75,14.37,16.67,148.759995,44.389999,NA,98.110001,NA,93.529999,NA,NA,NA,78.889999,NA,NA,83.150002,NA,7.48,169.820007,8.88,26.75,NA,NA,NA,27.75,NA,NA,NA,78,15.65,NA,NA,9.66,NA,22.77,NA,20.610001,14,NA,NA,NA,15.35,NA,NA,NA,NA,17.389999,NA,NA,NA,NA,11.12,9.92,NA,NA,NA,NA,NA,NA,NA,7.36,NA,22.4,20.389999,NA,5.95,NA,NA,NA,5.32,NA,NA,2.87,NA,NA,NA,13.1,7.98,NA,13.3,NA,NA,NA,NA,10.91,NA,NA,6.85,NA,NA,NA,10.22,NA,NA,NA,NA,31.245001,62.990002,36.919998,NA,1.75,14.37,16.67,148.759995,44.389999,NA,98.110001,NA,93.529999,NA,NA,NA,78.889999,NA,NA,83.150002,NA,7.48,169.820007,8.88,26.75,NA,NA,NA,27.75,NA,NA,NA,78,15.65,NA,NA,9.66,NA,22.77,NA,20.610001,14,NA,NA,NA,15.35,NA,NA,NA,NA,17.389999,NA,NA,NA,NA,11.12,9.92,NA,NA,NA,NA,NA,NA,NA,7.36,NA,22.4,20.389999,NA,5.95,NA,NA,NA,5.32,NA,NA,2.87,NA,NA,NA,13.1,7.98,NA,13.3,NA,NA,NA,NA,10.91,NA,NA,6.85,68.5,121.959999,111.389999,57.25,58.509998,390.160004,19.200001,189.699997,72.349998,34.709999,355.690002,72.949997,37.759998,27.140059,132.369995,64.449997,119.440002,100.82,23.049999,42.779999,144.649994,32.080002,21.84,26.379999,1174.900024,67.849998,9.04,11.18,20.33,23.67,30.709999,103.830002,17.85,8.75,11.89,651.01001,46.360001,21.75,54.75,45.639999,20.290001,38.029999,10.31,342.820007,21.700001,16.52,53.880001,81.040001,60.66,2.22,22.09,NA,14.24,15.75,29.620001,23.83,2.11,12.2,115.790001,96.985001,140.800003,4.6,9,24.74,3.16,5.36,33.639999,56.27,39.32,19.809999,NA,14.635417,NA,38.02,3.95,18.200001,6.86,6.35,30.559999,119.849998,9.65,10.84,46.860001,12.39,23.23,30.719999,14.42,8.66,7.08,10.05,19.799999,32.708076,31.540001,76.879997,25.48,NA,5.91,16.389999,4.77,9.28,68.5,121.959999,111.389999,57.25,58.509998,390.160004,19.200001,189.699997,72.349998,34.709999,355.690002,72.949997,37.759998,27.140059,132.369995,64.449997,119.440002,100.82,23.049999,42.779999,144.649994,32.080002,21.84,26.379999,1174.900024,67.849998,9.04,11.18,20.33,23.67,30.709999,103.830002,17.85,8.75,11.89,651.01001,46.360001,21.75,54.75,45.639999,20.290001,38.029999,10.31,342.820007,21.700001,16.52,53.880001,81.040001,60.66,2.22,22.09,NA,14.24,15.75,29.620001,23.83,2.11,12.2,115.790001,96.985001,140.800003,4.6,9,24.74,3.16,5.36,33.639999,56.27,39.32,19.809999,NA,14.635417
11/15/2019,31.238001,64.699997,36.380001,NA,1.8,13.94,16.74,147.509995,45.330002,NA,99.540001,NA,93.260002,NA,NA,NA,80.940002,NA,NA,83.709999,NA,9.67,170.190002,8.76,26.879999,NA,NA,NA,28.48,NA,NA,NA,81.57,15.46,NA,NA,9.68,NA,22.030001,NA,20.65,13.53,NA,NA,NA,15.1,NA,NA,NA,NA,18.719999,NA,NA,NA,NA,11.48,9.92,NA,NA,NA,NA,NA,NA,NA,7.38,NA,22.440001,20.690001,NA,6.1,NA,NA,NA,5.49,NA,NA,3.14,NA,NA,NA,13.48,8,NA,13.267,NA,NA,NA,NA,10.97,NA,NA,6.96,NA,NA,NA,10.27,NA,NA,NA,NA,31.238001,64.699997,36.380001,NA,1.8,13.94,16.74,147.509995,45.330002,NA,99.540001,NA,93.260002,NA,NA,NA,80.940002,NA,NA,83.709999,NA,9.67,170.190002,8.76,26.879999,NA,NA,NA,28.48,NA,NA,NA,81.57,15.46,NA,NA,9.68,NA,22.030001,NA,20.65,13.53,NA,NA,NA,15.1,NA,NA,NA,NA,18.719999,NA,NA,NA,NA,11.48,9.92,NA,NA,NA,NA,NA,NA,NA,7.38,NA,22.440001,20.690001,NA,6.1,NA,NA,NA,5.49,NA,NA,3.14,NA,NA,NA,13.48,8,NA,13.267,NA,NA,NA,NA,10.97,NA,NA,6.96,69.190002,120.639999,113.190002,58.25,58.59,393.549988,19.559999,196.009995,73.480003,35.360001,356.660004,72.900002,38.950001,27.443684,134.279999,64.690002,118.360001,100.610001,23.299999,42.869999,148.320007,32.470001,22.559999,25.48,1171.880005,68.019997,9.27,11.62,20.48,24.57,31.450001,104.830002,18.17,8.88,12.1,665,45.93,21.889999,56.240002,45.233334,19.75,39.259998,10.35,348.109985,21.799999,16.290001,52.540001,82.940002,60.66,2.25,22.280001,NA,14.85,15.99,29.700001,24.33,2.15,12.72,117.230003,94.970001,141.119995,4.5,9.24,24.92,3.33,5.32,33.459999,57.66,40.560001,20.129999,NA,15.096726,NA,38.93,4.02,18.290001,6.77,6.39,30.219999,120.470001,9.51,11,46.52,12.37,23.49,30.77,14.79,8.66,7.22,10.55,20,32.528984,32.07,76.43,25.84,NA,6.1,16.379999,4.91,9.2,69.190002,120.639999,113.190002,58.25,58.59,393.549988,19.559999,196.009995,73.480003,35.360001,356.660004,72.900002,38.950001,27.443684,134.279999,64.690002,118.360001,100.610001,23.299999,42.869999,148.320007,32.470001,22.559999,25.48,1171.880005,68.019997,9.27,11.62,20.48,24.57,31.450001,104.830002,18.17,8.88,12.1,665,45.93,21.889999,56.240002,45.233334,19.75,39.259998,10.35,348.109985,21.799999,16.290001,52.540001,82.940002,60.66,2.25,22.280001,NA,14.85,15.99,29.700001,24.33,2.15,12.72,117.230003,94.970001,141.119995,4.5,9.24,24.92,3.33,5.32,33.459999,57.66,40.560001,20.129999,NA,15.096726
11/18/2019,32.298,65.739998,36.630001,NA,1.8,14.69,16.889999,140.259995,45.41,NA,101.660004,NA,94.279999,NA,NA,NA,78.150002,NA,NA,86.459999,NA,9.26,170,8.47,27.07,NA,NA,NA,28.4,NA,NA,NA,84.830002,15.14,NA,NA,9.53,NA,21.93,NA,21.280001,13.32,NA,NA,NA,15.69,NA,NA,NA,NA,18.26,NA,NA,NA,NA,11.1,9.9,NA,NA,NA,NA,NA,NA,NA,7.19,NA,22.98,20.82,NA,5.97,NA,NA,NA,5.28,NA,NA,3.06,NA,NA,NA,13.35,7.82,NA,13.02,NA,NA,NA,NA,10.86,NA,NA,6.9,NA,NA,NA,10.25,NA,NA,NA,NA,32.298,65.739998,36.630001,NA,1.8,14.69,16.889999,140.259995,45.41,NA,101.660004,NA,94.279999,NA,NA,NA,78.150002,NA,NA,86.459999,NA,9.26,170,8.47,27.07,NA,NA,NA,28.4,NA,NA,NA,84.830002,15.14,NA,NA,9.53,NA,21.93,NA,21.280001,13.32,NA,NA,NA,15.69,NA,NA,NA,NA,18.26,NA,NA,NA,NA,11.1,9.9,NA,NA,NA,NA,NA,NA,NA,7.19,NA,22.98,20.82,NA,5.97,NA,NA,NA,5.28,NA,NA,3.06,NA,NA,NA,13.35,7.82,NA,13.02,NA,NA,NA,NA,10.86,NA,NA,6.9,68.519997,118.550003,114.07,56.700001,57.650002,392.76001,19.190001,198.380005,71.260002,34.689999,356.700012,71.230003,39.299999,27.629774,133.199997,64.540001,118.650002,101.059998,23.48,42.84,149.589996,31.83,21.959999,25.48,1187.650024,66.790001,9.15,11.33,20.16,24.040001,30.280001,105.389999,17.17,8.6,11.78,665.049988,45.130001,21.51,56.009998,45.606667,18.950001,39.029999,9.66,354.25,20.85,16.26,53.91,83.360001,54,2.03,21.620001,NA,14.29,15.88,29.24,23.73,1.97,12.38,120.839996,93.760002,140.240005,4.5,8.91,24.860001,3.15,4.98,32.950001,58.700001,38.84,20.209999,NA,14.52381,NA,38.990002,3.94,17.35,6.42,6.11,30.290001,119.120003,8.99,10.82,45.290001,12.07,23.58,30.049999,14.58,8.29,6.97,10.44,19.200001,32.576115,31.17,75.389999,25.9,NA,5.83,16.790001,4.74,8.94,68.519997,118.550003,114.07,56.700001,57.650002,392.76001,19.190001,198.380005,71.260002,34.689999,356.700012,71.230003,39.299999,27.629774,133.199997,64.540001,118.650002,101.059998,23.48,42.84,149.589996,31.83,21.959999,25.48,1187.650024,66.790001,9.15,11.33,20.16,24.040001,30.280001,105.389999,17.17,8.6,11.78,665.049988,45.130001,21.51,56.009998,45.606667,18.950001,39.029999,9.66,354.25,20.85,16.26,53.91,83.360001,54,2.03,21.620001,NA,14.29,15.88,29.24,23.73,1.97,12.38,120.839996,93.760002,140.240005,4.5,8.91,24.860001,3.15,4.98,32.950001,58.700001,38.84,20.209999,NA,14.52381
11/19/2019,31.628,66.370003,37.009998,NA,1.83,15.16,16.299999,136.970001,45.529999,NA,103,NA,94.769997,NA,NA,NA,78.040001,NA,NA,83.900002,NA,9.3,172.809998,8.47,26.799999,NA,NA,NA,28.209999,NA,NA,NA,88.339996,14.81,NA,NA,9.39,NA,22.32,NA,21.25,13.11,NA,NA,NA,16.09,NA,NA,NA,NA,19.4,NA,NA,NA,NA,10.9,9.9,NA,NA,NA,NA,NA,NA,NA,7.33,NA,22.49,20.17,NA,6.07,NA,NA,NA,5.28,NA,NA,3.18,NA,NA,NA,13.75,8,NA,13.01,NA,NA,NA,NA,10.92,NA,NA,6.73,NA,NA,NA,10.26,NA,NA,NA,NA,31.628,66.370003,37.009998,NA,1.83,15.16,16.299999,136.970001,45.529999,NA,103,NA,94.769997,NA,NA,NA,78.040001,NA,NA,83.900002,NA,9.3,172.809998,8.47,26.799999,NA,NA,NA,28.209999,NA,NA,NA,88.339996,14.81,NA,NA,9.39,NA,22.32,NA,21.25,13.11,NA,NA,NA,16.09,NA,NA,NA,NA,19.4,NA,NA,NA,NA,10.9,9.9,NA,NA,NA,NA,NA,NA,NA,7.33,NA,22.49,20.17,NA,6.07,NA,NA,NA,5.28,NA,NA,3.18,NA,NA,NA,13.75,8,NA,13.01,NA,NA,NA,NA,10.92,NA,NA,6.73,67.82,116.449997,115.099998,57.169998,56.48,390.809998,18.9,200.020004,70.400002,34.310001,353.540009,71.559998,38.139999,27.335945,129.619995,61.849998,117.419998,97.620003,23.5,43.080002,150.25,31.43,21.49,25.700001,1173.97998,66.199997,8.89,11.38,19.9,23.75,29.610001,104.57,16.9,8.46,11.46,682.640015,45.759998,21.34,55.68,46.366669,18.809999,37.110001,8.95,357,19.799999,16.25,52.299999,83.75,55,1.97,21.110001,NA,14.03,15.96,29.27,23.17,1.9,12.2,119.43,95.669998,139.779999,4.3,8.98,24.65,2.96,4.69,31.940001,60.450001,38.41,19.940001,NA,14.345238,NA,39.110001,3.81,17.459999,6.79,5.97,30.299999,120.839996,9.06,10.81,44.779999,11.94,23.08,30.42,14.36,8.08,6.88,10.42,18.299999,32.66095,32.380001,75.470001,24.66,NA,6.21,17.26,4.67,9.09,67.82,116.449997,115.099998,57.169998,56.48,390.809998,18.9,200.020004,70.400002,34.310001,353.540009,71.559998,38.139999,27.335945,129.619995,61.849998,117.419998,97.620003,23.5,43.080002,150.25,31.43,21.49,25.700001,1173.97998,66.199997,8.89,11.38,19.9,23.75,29.610001,104.57,16.9,8.46,11.46,682.640015,45.759998,21.34,55.68,46.366669,18.809999,37.110001,8.95,357,19.799999,16.25,52.299999,83.75,55,1.97,21.110001,NA,14.03,15.96,29.27,23.17,1.9,12.2,119.43,95.669998,139.779999,4.3,8.98,24.65,2.96,4.69,31.940001,60.450001,38.41,19.940001,NA,14.345238
